        tBodyAcc-mean-X   tBodyAcc-mean-Y   tBodyAcc-mean-Z   tBodyAcc-std-X   tBodyAcc-std-Y   tBodyAcc-std-Z   tGravityAcc-mean-X
89              2.244584e-01          -2.506174e-01          -0.252933540         -0.4629350000         -0.3901763500      -1.298029e-01
90              3.957834e-01          -2.121299e-01          -0.241700420         -0.3547081600         -0.3939224200      -1.048088e-01
91             -3.793266e-02          -6.528376e-02          -0.170975600         -0.3061349100         -0.3838865300      -6.322577e-02
92             -2.911543e-01           2.980313e-01          -0.195159600         -0.2698833600         -0.3623349300      -1.761063e-02
93             -2.637302e-01          -6.783734e-02          -0.275647920         -0.3153279400         -0.2738288600      -3.559251e-02
94             -1.328723e-01          -1.476747e-01          -0.234341660         -0.3230127300         -0.2689270100      -6.217836e-02
95              2.598069e-03          -1.300572e-01          -0.156929580         -0.2857218700         -0.3439257100      -7.282125e-02
96              4.039911e-01          -4.730453e-01          -0.122396140         -0.2492310600         -0.3803074700      -8.984043e-02
97              4.274559e-01           1.924167e-01          -0.132288470         -0.1925128500         -0.3673962100      -1.131363e-01
98             -3.182804e-01           3.130749e-01          -0.243096150         -0.2840976500         -0.4048347900      -2.067158e-01
99              2.331549e-01           2.046813e-02          -0.252075040         -0.3181642400         -0.3251201600      -4.627794e-02
100             3.940776e-02           2.224300e-01          -0.278203000         -0.3891376400         -0.3403376100      -6.788252e-03
101            -3.681086e-01          -1.605451e-01          -0.196766760         -0.3099679000         -0.3610016700      -4.425816e-02
102            -2.201330e-01           1.360213e-02          -0.111224500         -0.1156714100         -0.2754642100      -4.173415e-02
103            -5.324832e-02          -9.112734e-02          -0.171133130         -0.1411585400         -0.3678995800      -8.389275e-02
104             1.731997e-01          -4.485294e-02          -0.153287420         -0.2128980700         -0.4642285800      -7.070596e-02
105             2.132438e-01           1.493483e-01          -0.189102970         -0.2799939700         -0.4897907300      -6.954069e-02
106            -1.126822e-01          -3.051629e-02          -0.280989630         -0.3888051100         -0.4576878800      -8.694295e-02
107            -2.812019e-01          -1.247430e-01          -0.198833640         -0.3263480400         -0.3502552300      -6.442326e-02
108            -9.576434e-02          -8.090018e-02          -0.206007760         -0.3414749100         -0.2837950900      -4.646525e-02
109            -5.513160e-02          -1.443959e-01          -0.175030000         -0.3393540500         -0.3227951400      -6.659432e-02
110             1.488565e-01          -2.518332e-01          -0.125420180         -0.2728622800         -0.4198543100      -1.047219e-01
111             3.005349e-01           1.539822e-01          -0.198354820         -0.2884798600         -0.4395853900      -1.461006e-01
112            -2.367082e-01           1.249217e-01          -0.176719630         -0.2480264900         -0.3937594500      -2.858207e-02
113            -1.668026e-01          -1.781291e-01          -0.223382000         -0.4020229300         -0.4774891300      -1.113117e-01
114             5.297641e-01          -2.280899e-01          -0.239198080         -0.3272635300         -0.5090617800      -1.263725e-01
115             9.535232e-02          -1.940340e-02          -0.172382030         -0.2984338200         -0.5105262600      -1.056861e-01
116            -5.182092e-01           3.948214e-02          -0.173509450         -0.3188126000         -0.4264348900      -8.359100e-02
117            -1.440734e-01          -1.459690e-01          -0.226139050         -0.3381877000         -0.3259431900      -6.742935e-02
118            -1.857415e-01          -7.580870e-02          -0.240091460         -0.3933144700         -0.3812810000      -1.206465e-01
119            -2.244003e-01           1.579387e-01          -0.284943170         -0.4021618300         -0.5004480800      -2.374152e-01
120             1.649923e-01           4.408484e-02          -0.358626260         -0.3993414500         -0.4628889100      -2.503936e-01
121            -7.125611e-02          -4.436019e-01          -0.309101690         -0.4381596700         -0.4758413100      -2.433719e-01
122             2.846238e-01          -3.110245e-01          -0.219859410         -0.4185449600         -0.4791683800      -2.463116e-01
123             4.331664e-01           3.137746e-01          -0.226335790         -0.3912060300         -0.4261045000      -1.932925e-01
124            -3.535297e-01           1.850841e-01          -0.267495250         -0.4041839200         -0.4619150000      -1.648745e-01
125            -3.597807e-01          -2.290977e-01          -0.293313470         -0.3624568000         -0.4624231800      -2.064923e-01
126             1.919388e-02           2.586225e-02          -0.457321880         -0.4874311000         -0.3143383500      -1.704409e-01
127            -8.974041e-02          -1.224449e-01          -0.514926010         -0.2264551200         -0.4385601900      -4.882575e-02
128            -1.893406e-01           1.656091e-02          -0.507809530         -0.1090508700         -0.3330959600      -8.854068e-02
129            -2.027810e-01          -1.739115e-02          -0.433147610         -0.2929595900         -0.3278652500      -9.869039e-02
130             9.716612e-02          -1.997694e-02          -0.486686960         -0.3974369900         -0.3239807000       2.842245e-02
131             3.619250e-02          -1.131459e-01          -0.421525190         -0.2319740600         -0.1696236200       8.026571e-02
132            -3.446091e-01          -3.910579e-02          -0.458444860         -0.2399109400         -0.1438749300      -2.568196e-02
133             7.654128e-02          -9.331280e-02          -0.610844670         -0.3897599700         -0.2754368600      -7.035973e-02
134             8.830886e-02          -1.318672e-01          -0.627250410         -0.3102165000         -0.3703302300      -7.778745e-02
135             4.794505e-01          -1.428098e-01          -0.540471830         -0.0381944220         -0.1906693500       1.333586e-01
136            -1.390758e-01           1.788613e-01          -0.565402140         -0.1408678500         -0.1949606200       1.222058e-01
137            -5.610794e-01           3.211040e-02          -0.496050040         -0.0765736560         -0.1459668500       1.475544e-01
138             1.433699e-01          -3.680734e-01          -0.525739180         -0.1138490300         -0.0043588759       1.001500e-01
139             3.661008e-01           2.460185e-01          -0.534523780         -0.0873935720         -0.0500083260       1.209061e-01
140            -3.253707e-01          -6.796524e-02          -0.376681370         -0.1406458500         -0.2997131100       7.310798e-02
141            -6.442928e-01          -1.134438e-01          -0.419169270         -0.2673655500         -0.3414969500       8.912150e-02
142             2.610786e-01           1.239022e-01          -0.584414000         -0.3366592700         -0.2919918500       1.721613e-01
143             3.456042e-02           2.796295e-01          -0.437267490         -0.3783810200         -0.3015013800       6.041791e-02
144             7.196793e-02           2.086515e-01          -0.424231230         -0.3377124900         -0.3169939500       5.949185e-02
145            -1.927676e-01          -5.366336e-01          -0.373337470         -0.2222869200         -0.2429076400      -1.809024e-02
146            -4.293283e-01           2.792312e-03          -0.359781430         -0.0920773890         -0.1939950900       7.197021e-02
147             2.433086e-01           1.037040e-01          -0.441117760         -0.2728910800         -0.3394982500       4.016840e-02
148            -1.815533e-02          -3.207920e-01          -0.459127860         -0.3279943600         -0.4369914000      -5.990246e-02
149            -1.973490e-01           6.471776e-02          -0.556467290         -0.2879690300         -0.3601851000      -1.703986e-02
        tBodyAccMag-std   tGravityAccMag-mean   tGravityAccMag-std   tBodyAccJerkMag-mean   tBodyAccJerkMag-std   tBodyGyroMag-mean
1         -9.505515e-01         -9.594339e-01        -9.505515e-01          -9.933059e-01         -0.9943364100       -9.689591e-01
2         -9.760571e-01         -9.792892e-01        -9.760571e-01          -9.912535e-01         -0.9916944100       -9.806831e-01
3         -9.880196e-01         -9.837031e-01        -9.880196e-01          -9.885313e-01         -0.9903969000       -9.763171e-01
4         -9.864213e-01         -9.865418e-01        -9.864213e-01          -9.930780e-01         -0.9933808000       -9.820599e-01
5         -9.912754e-01         -9.928271e-01        -9.912754e-01          -9.934800e-01         -0.9958537100       -9.852037e-01
6         -9.952490e-01         -9.942950e-01        -9.952490e-01          -9.930177e-01         -0.9954243100       -9.858944e-01
7         -9.827460e-01         -9.874657e-01        -9.827460e-01          -9.913143e-01         -0.9894478300       -9.855007e-01
8         -9.759967e-01         -9.774577e-01        -9.759967e-01          -9.908508e-01         -0.9903883200       -9.845056e-01
9         -9.775137e-01         -9.836309e-01        -9.775137e-01          -9.933254e-01         -0.9928874700       -9.893698e-01
10        -9.867024e-01         -9.867720e-01        -9.867024e-01          -9.853882e-01         -0.9836430800       -9.845244e-01
11        -9.859017e-01         -9.880403e-01        -9.859017e-01          -9.844114e-01         -0.9860251500       -9.852507e-01
12        -9.961178e-01         -9.947756e-01        -9.961178e-01          -9.927949e-01         -0.9952714400       -9.942867e-01
13        -9.965671e-01         -9.953250e-01        -9.965671e-01          -9.948603e-01         -0.9971272000       -9.963081e-01
14        -9.983924e-01         -9.967001e-01        -9.983924e-01          -9.953625e-01         -0.9960005800       -9.976725e-01
15        -8.398957e-01         -9.045878e-01        -8.398957e-01          -9.904784e-01         -0.9891268400       -8.405061e-01
16        -9.875485e-01         -9.844638e-01        -9.875485e-01          -9.962827e-01         -0.9975404600       -9.312783e-01
